Id,Attrition
1,0.3230286196851561
2,0.3431520056104005
3,0.3504425993039314
4,0.34656580889977634
5,0.24762300076579913
6,0.27363591233727774
7,0.25669539252843
8,0.33070614040993546
9,0.23944719159404082
10,0.19131928533524972
11,0.20260481166721056
12,0.20903233526278578
13,0.32204586647975075
14,0.17066676832958916
15,0.2989275453531519
16,0.2374538426215753
17,0.3069463775034086
18,0.3013829354654604
19,0.28233027479759776
20,0.2998507897960682
21,0.2923877354184972
22,0.1910588059018491
23,0.17667507323037746
24,0.28222662970791906
25,0.15386268565996872
26,0.1960026672061833
27,0.21479126596319256
28,0.24929997339481022
29,0.18530010888985013
30,0.21106115716937193
31,0.24032225336928933
32,0.13619674063711965
33,0.2582325257603395
34,0.14824317165726852
35,0.14793115232298273
36,0.17826447883345678
37,0.14492261270583748
38,0.17166436209782762
39,0.22669173900560483
40,0.2481387041655844
41,0.27052436978556355
42,0.15133511001426705
43,0.16584838275497454
44,0.23365594223965813
45,0.14451665599007865
46,0.11916334941737128
47,0.21353290704610947
48,0.15173002065327906
49,0.14917084565445055
50,0.15470010090365557
51,0.1354150931944572
52,0.12483924339864319
53,0.13977362527467577
54,0.28382537325363394
55,0.16120777038174028
56,0.12609812760054998
57,0.1764580140925888
58,0.1895617277199931
59,0.20070847161591893
60,0.1755891331833857
61,0.12812485710801866
62,0.17742291265168605
63,0.11230810982358136
64,0.13429363103876174
65,0.12486390281255753
66,0.16486850985161566
67,0.19015919292049943
68,0.17390394603814557
69,0.1781900673495032
70,0.19051990617350623
71,0.11376429318370238
72,0.1595424803396658
73,0.12668160739034195
74,0.14023428769891902
75,0.14657910065530144
76,0.17679429900903407
77,0.10743924314600718
78,0.1740003723373445
79,0.17544328597892248
80,0.11554729591123752
81,0.16025312516275234
82,0.16542336642877634
83,0.1096838476710192
84,0.1374492105843826
85,0.11004097032531326
86,0.12971924164368095
87,0.1649953964340293
88,0.24914880861134442
89,0.13854988271736624
90,0.12074536487722069
91,0.17024770549366133
92,0.12692692919353804
93,0.24585615584290282
94,0.14319831542253722
95,0.12067933302237326
96,0.11198292822873725
97,0.11160751065599842
98,0.1292697892303976
99,0.1348864218173174
100,0.12670546968089194
101,0.11931352144768008
102,0.13079670146697925
103,0.11938217965182554
104,0.13524109113243388
105,0.12340277769811125
106,0.13029047316240017
107,0.13815617237615463
108,0.13873536132089445
109,0.1395460376996315
110,0.12768399693589066
111,0.14446451470104837
112,0.1345119279559252
113,0.13508902826105462
114,0.12299663829743232
115,0.12465280719249956
116,0.13017171041071982
117,0.12518858520377144
118,0.12358731252397603
119,0.1264273945443117
120,0.1365301434306685
121,0.2931379109402143
122,0.13321624083518244
123,0.13177907425252158
124,0.12345340238227226
125,0.13041524729386733
126,0.12679624231972328
127,0.126770255900316
128,0.19474357452957508
129,0.15011108550891322
130,0.13265276266947576
131,0.13673041276957607
132,0.12384726634284621
133,0.25395751788343596
134,0.13843190863153373
135,0.14460270927048902
136,0.1310724853577146
137,0.3070655411590344
138,0.13320925218497662
139,0.13718072331606182
140,0.12733425617920585
141,0.1205566992315588
142,0.11911990142049048
143,0.11815032762500541
144,0.1333153156696758
145,0.13633968513373723
146,0.13613234119044612
147,0.13830804496554358
148,0.16640182952914978
149,0.12949682520794373
150,0.17088256766726506
151,0.14648536855382327
152,0.13398605693489035
153,0.13726106096359916
154,0.16327359854013535
155,0.14162540997163367
156,0.15191982465787637
157,0.14467020309786927
158,0.24761760802499078
159,0.1309672283532365
160,0.12960955004059735
161,0.1955362094928114
162,0.1400649912692041
163,0.13663184272526785
164,0.12114178143025432
165,0.28710682279599725
166,0.12352270691334034
167,0.15344814311021512
168,0.1282354263619003
169,0.12310612206282225
170,0.16838519811936228
171,0.12817729815124038
172,0.12963921766152645
173,0.12551293752620105
174,0.12276469616958774
175,0.26277441227249637
176,0.11516396640598248
177,0.1200140869477599
178,0.18765988314449383
179,0.16626251780820475
180,0.34284419366499147
181,0.33631918481845136
182,0.12646120703277508
183,0.3613148865026486
184,0.15571942270808342
185,0.11778821642083469
186,0.116620296383956
187,0.13444865041419027
188,0.11973297130540003
189,0.1394357349991578
190,0.1194074125255646
191,0.28360327255874596
192,0.2515660643495013
193,0.1273126940236425
194,0.221205035623984
195,0.1268383591086634
196,0.1504910165099647
197,0.16066711185610474
198,0.2028003591356192
199,0.11325591337364448
200,0.19418728151581904
201,0.21935836051860325
202,0.30926163101829146
203,0.12972384836234094
204,0.13008488835358908
205,0.17027926519496656
206,0.12779423956084235
207,0.11942130027597318
208,0.3437383395628102
209,0.12191151091914904
210,0.27786989595606815
211,0.11544955684934355
212,0.2153266448385506
213,0.12393148040026973
214,0.12917379669755436
215,0.15020523386796003
216,0.23019424238232525
217,0.1589641149521689
218,0.12185269744516382
219,0.11819437073962884
220,0.12442999708927713
221,0.16072670162725963
222,0.12148271652721462
223,0.161679136559191
224,0.1781393705434052
225,0.2512076610080153
226,0.12018134315211762
227,0.2726312056643952
228,0.1231448459211474
229,0.1897579815408251
230,0.126253264370914
231,0.1208701132825494
232,0.12083309966371755
233,0.21737760914050674
234,0.32857798689818746
235,0.11603622828833517
236,0.13985716279822738
237,0.11835172960769505
238,0.12442289819987674
239,0.12298703428808241
240,0.1410228280290612
241,0.1415118337681498
242,0.11953753430609139
243,0.1275408289105144
