Id,Attrition
1,0.2283757869653388
2,0.16917739983773603
3,0.17206729951580016
4,0.2294184471443818
5,0.133999965160493
6,0.1685605469197057
7,0.3982184404463235
8,0.2829411084086612
9,0.26928757730801994
10,0.11113222394193091
11,0.11183057076454433
12,0.3569663986580982
13,0.17793444078083118
14,0.07635670755920346
15,0.08365615373209274
16,0.12408083604039924
17,0.39680331519234086
18,0.19569487313868414
19,0.168014051984567
20,0.02954848384925628
21,0.07318947150837404
22,0.484907801324007
23,0.0907387689295205
24,0.11027554054125169
25,0.17009349132704454
26,0.04272099642748065
27,0.09723875321235764
28,0.061950055419479816
29,0.7085545955891006
30,0.11152805423307446
31,0.11048735736605539
32,0.19464265814615667
33,0.27252018549205365
34,0.22530455003563515
35,0.055641594761149306
36,0.13182883169018764
37,0.12009788130035276
38,0.14008595114352915
39,0.2652431380686744
40,0.2277803303989941
41,0.5581144488177414
42,0.20376344117782316
43,0.12905417235719419
44,0.1283341301435117
45,0.10943998702624073
46,0.10659034935687908
47,0.23929052078190763
48,0.1770521886321196
49,0.050653400232073924
50,0.21565391350283397
51,0.45721897809019246
52,0.09868169744617604
53,0.11009205107959387
54,0.46561206968063057
55,0.21870918350643112
56,0.27849364564355067
57,0.1171271566006888
58,0.41606123799463834
59,0.054454284778299146
60,0.12658994079236835
61,0.12096653684574427
62,0.09722082125059867
63,0.3547783477832595
64,0.04010744691912725
65,0.1346685148315441
66,0.16265532349033088
67,0.10986742584297132
68,0.0932652247858953
69,0.23853884127437897
70,0.14387122378110434
71,0.291944915182976
72,0.09299112798589153
73,0.21910398744843593
74,0.19699605096059564
75,0.21083904048016103
76,0.31045898303481273
77,0.1290258916230878
78,0.17978712869595076
79,0.08182162622814562
80,0.567903732748272
81,0.1099095146140435
82,0.24359210652233673
83,0.17836406945984143
84,0.07821350884613856
85,0.28414622575718446
86,0.11492451725523642
87,0.21160024280154632
88,0.23256628960853862
89,0.10997753644116762
90,0.4625471458330547
91,0.29741814251765963
92,0.12597803547314354
93,0.3358301279170883
94,0.11435140393516098
95,0.5776584545354861
96,0.31315789470889477
97,0.2606112945582189
98,0.13140952495709762
99,0.07336308164717636
100,0.05453177269475981
101,0.24712086668886474
102,0.08811689031702853
